caption,id,video_path
A man spinning eggs.,9xVqwy_4pmQ_36_49.avi,./feature_dirs_training\9xVqwy_4pmQ_36_49.avi.npy
A man talks on the phone.,6owu8Mow0_g_850_855.avi,./feature_dirs_training\6owu8Mow0_g_850_855.avi.npy
A man is driving a car.,PslVHtXc7Tg_8_14.avi,./feature_dirs_training\PslVHtXc7Tg_8_14.avi.npy
A animal is being pet.,504gE1DA_4g_1_6.avi,./feature_dirs_training\504gE1DA_4g_1_6.avi.npy
A man is breaking pots.,2YhDTpzxd3c_174_180.avi,./feature_dirs_training\2YhDTpzxd3c_174_180.avi.npy
A person is skiing.,MSrJTeKNzdI_32_36.avi,./feature_dirs_training\MSrJTeKNzdI_32_36.avi.npy
A man holds up an animal.,LwvyrDxM2G0_0_11.avi,./feature_dirs_training\LwvyrDxM2G0_0_11.avi.npy
A woman rides a horse.,2mUMTFnQWaw_1_9.avi,./feature_dirs_training\2mUMTFnQWaw_1_9.avi.npy
Someone is cutting paper.,AX38yo7Wuws_81_91.avi,./feature_dirs_training\AX38yo7Wuws_81_91.avi.npy
An aardvark is being fed.,QVSt5USMkMg_43_50.avi,./feature_dirs_training\QVSt5USMkMg_43_50.avi.npy
A man mows a lawn.,xEDCfcMZlZY_91_100.avi,./feature_dirs_training\xEDCfcMZlZY_91_100.avi.npy
A man is riding a car.,De815YpTBic_41_48.avi,./feature_dirs_training\De815YpTBic_41_48.avi.npy
A panda is climbing.,zlS1_zBYluY_15_21.avi,./feature_dirs_training\zlS1_zBYluY_15_21.avi.npy
A man plays a guitar.,mYzajpeAWuA_100_112.avi,./feature_dirs_training\mYzajpeAWuA_100_112.avi.npy
A woman puts on make-up.,b4FM9OLBGyM_37_49.avi,./feature_dirs_training\b4FM9OLBGyM_37_49.avi.npy
A cook chops onions.,VahnQw2gTQY_322_327.avi,./feature_dirs_training\VahnQw2gTQY_322_327.avi.npy
A slow lori eats.,nb12bAaKzvA_0_10.avi,./feature_dirs_training\nb12bAaKzvA_0_10.avi.npy
A missile is being shot.,wLUH7qA_6sA_90_115.avi,./feature_dirs_training\wLUH7qA_6sA_90_115.avi.npy
A woman is cracking a egg.,5QJf-l4lPJw_133_138.avi,./feature_dirs_training\5QJf-l4lPJw_133_138.avi.npy
Men are dancing.,7ZE2OzguWHo_28_38.avi,./feature_dirs_training\7ZE2OzguWHo_28_38.avi.npy
A man balanced on a wire.,MoqC84sXu88_47_59.avi,./feature_dirs_training\MoqC84sXu88_47_59.avi.npy
A man is firing a rifle.,PBHZtoygOYg_450_465.avi,./feature_dirs_training\PBHZtoygOYg_450_465.avi.npy
Panda bears are eating.,pDvzOLRLjPc_0_8.avi,./feature_dirs_training\pDvzOLRLjPc_0_8.avi.npy
A guy is eating.,r4qv_BNlQNk_93_98.avi,./feature_dirs_training\r4qv_BNlQNk_93_98.avi.npy
Meat is being cooked.,ACOmKiJDkA4_121_128.avi,./feature_dirs_training\ACOmKiJDkA4_121_128.avi.npy
A man stirs some rice.,UXs3eq68ZjE_255_260.avi,./feature_dirs_training\UXs3eq68ZjE_255_260.avi.npy
A boy is getting a shot.,eoP-SCgYM2w_49_60.avi,./feature_dirs_training\eoP-SCgYM2w_49_60.avi.npy
Kids move a table.,MMnnqzOoMF0_68_72.avi,./feature_dirs_training\MMnnqzOoMF0_68_72.avi.npy
A girl is dancing.,sBjr8UJOpsQ_181_195.avi,./feature_dirs_training\sBjr8UJOpsQ_181_195.avi.npy
The lady showered.,rw9h_574HxE_161_166.avi,./feature_dirs_training\rw9h_574HxE_161_166.avi.npy
A dog is playing with a bowl.,JsmHZlUgf1w_0_21.avi,./feature_dirs_training\JsmHZlUgf1w_0_21.avi.npy
A car runs over a person's hand.,2YhDTpzxd3c_115_120.avi,./feature_dirs_training\2YhDTpzxd3c_115_120.avi.npy
A man is hitting something.,eZLxohGP4IE_190_201.avi,./feature_dirs_training\eZLxohGP4IE_190_201.avi.npy
someone is laying bacon on tinfoil,rwHT2SuNOi8_195_201.avi,./feature_dirs_training\rwHT2SuNOi8_195_201.avi.npy
A man is running.,tZmDWltBziM_42_47.avi,./feature_dirs_training\tZmDWltBziM_42_47.avi.npy
A girl cuts plastic.,4cgzdXlJksU_83_90.avi,./feature_dirs_training\4cgzdXlJksU_83_90.avi.npy
A dog is pulling a girl.,ao-9B8IV9_E_217_221.avi,./feature_dirs_training\ao-9B8IV9_E_217_221.avi.npy
The man broke the chair.,2YhDTpzxd3c_102_105.avi,./feature_dirs_training\2YhDTpzxd3c_102_105.avi.npy
A monkey is biting a finger.,45AGQSbodbU_5_15.avi,./feature_dirs_training\45AGQSbodbU_5_15.avi.npy
Two girls are talking.,K-KVz3eqbnA_1_10.avi,./feature_dirs_training\K-KVz3eqbnA_1_10.avi.npy
A boy is throwing balls.,e996zZ0uV_A_68_72.avi,./feature_dirs_training\e996zZ0uV_A_68_72.avi.npy
A guy is shooting a gun.,ljGcQocjSs4_38_60.avi,./feature_dirs_training\ljGcQocjSs4_38_60.avi.npy
A woman does her hair.,5dv8MSWlxoQ_10_40.avi,./feature_dirs_training\5dv8MSWlxoQ_10_40.avi.npy
Men are racing.,muI1BFsdbdo_33_45.avi,./feature_dirs_training\muI1BFsdbdo_33_45.avi.npy
A woman rides a horse.,2F9jX7u5nOg_83_97.avi,./feature_dirs_training\2F9jX7u5nOg_83_97.avi.npy
Someone is walking dogs.,nwk4m329bLw_2_10.avi,./feature_dirs_training\nwk4m329bLw_2_10.avi.npy
Girls are dancing.,ngHDYzhDBk4_5_14.avi,./feature_dirs_training\ngHDYzhDBk4_5_14.avi.npy
A cop is pulling someone over.,ibSwITK4jjQ_14_24.avi,./feature_dirs_training\ibSwITK4jjQ_14_24.avi.npy
a person pealing a orange,Mutb8BHFvzk_15_20.avi,./feature_dirs_training\Mutb8BHFvzk_15_20.avi.npy
Boys are playing football.,0wutCy2ZGOQ_4_10.avi,./feature_dirs_training\0wutCy2ZGOQ_4_10.avi.npy
A panda is playing.,j4dMnAPZu70_12_17.avi,./feature_dirs_training\j4dMnAPZu70_12_17.avi.npy
A baby is sleeping.,4Hhdr1IPOGs_90_98.avi,./feature_dirs_training\4Hhdr1IPOGs_90_98.avi.npy
A woman cuts an onion.,klFyrnrUSck_13_19.avi,./feature_dirs_training\klFyrnrUSck_13_19.avi.npy
A horse is pulling a cart.,p7IAuvd87hQ_12_19.avi,./feature_dirs_training\p7IAuvd87hQ_12_19.avi.npy
a man flying an air jet.,Qjbcibrv3L0_26_32.avi,./feature_dirs_training\Qjbcibrv3L0_26_32.avi.npy
An onion is sliced.,WTf5EgVY5uU_33_39.avi,./feature_dirs_training\WTf5EgVY5uU_33_39.avi.npy
A woman rows a boat.,v-9Gx0gJmfo_91_99.avi,./feature_dirs_training\v-9Gx0gJmfo_91_99.avi.npy
A person cuts ginger.,UbmZAe5u5FI_60_70.avi,./feature_dirs_training\UbmZAe5u5FI_60_70.avi.npy
Two boys are driving.,IhzXQ-gc9IQ_125_129.avi,./feature_dirs_training\IhzXQ-gc9IQ_125_129.avi.npy
A woman beats an egg.,PHDmVhShE80_82_86.avi,./feature_dirs_training\PHDmVhShE80_82_86.avi.npy
A elephant is shopping.,WFNXwor69-U_33_40.avi,./feature_dirs_training\WFNXwor69-U_33_40.avi.npy
The man is talking to women.,jLgmCY1fEE8_16_26.avi,./feature_dirs_training\jLgmCY1fEE8_16_26.avi.npy
